name,id
Warner Bros.,6194.0
Working Title Films,10163.0
PolyGram Filmproduktion,23873.0
Gracie Films,18.0
Columbia Pictures Corporation,441.0
Hollywood Pictures,915.0
Castle Rock Entertainment,97.0
Columbia Pictures Corporation,441.0
,
Touchstone Pictures,9195.0
Touchstone Pictures,9195.0
Paramount Pictures,4.0
Baltimore Pictures,11407.0
Universal Pictures,33.0
Largo Entertainment,1644.0
JVC Entertainment Networks,4248.0
Universal Pictures,33.0
Amblin Entertainment,56.0
Propaganda Films,278.0
Kouf/Bigelow Productions,3589.0
Live Entertainment,285.0
Gramercy Pictures,37.0
Paramount Pictures,4.0
Columbia Pictures Corporation,441.0
Oak Productions,55528.0
Touchstone Pictures,9195.0
Savoy Pictures,11308.0
Geffen Pictures,360.0
Warner Bros.,6194.0
Regency Enterprises,508.0
Warner Bros.,6194.0
Columbia Pictures,5.0
New Line Cinema,12.0
Castle Rock Entertainment,97.0
Nelvana Limited,1023.0
Icon Entertainment International,4564.0
Warner Bros.,6194.0
TriStar Pictures,559.0
New Line Cinema,12.0
Silver Pictures,1885.0
Warner Bros.,6194.0
Argos Films,6116.0
Oshima Productions,13139.0
Shibata Organisation,14668.0
The Samuel Goldwyn Company,8888.0
Good Machine,10565.0
Renaissance Films,3102.0
American Playhouse Theatrical Films,8827.0
TriStar Pictures,559.0
Rastar Films,1177.0
Warner Bros.,6194.0
The Samuel Goldwyn Company,8888.0
Night Life Inc.,16827.0
Twentieth Century Fox Film Corporation,306.0
Blue Wolf,10230.0
Thin Man Films,10100.0
The Criterion Collection,10932.0
Columbia Pictures Corporation,441.0
Regency Enterprises,508.0
Alcor Films,644.0
Ixtlan,4198.0
Warner Bros.,6194.0
New Regency Pictures,10104.0
Columbia Pictures Corporation,441.0
Pacific Western,1280.0
Allied Filmmakers,1755.0
Platinum Pictures,4972.0
Columbia Pictures,5.0
New Line Cinema,12.0
Castle Rock Entertainment,97.0
Mikado Film,11912.0
Lenfilm Studio,27593.0
Adventure Pictures,36765.0
Malpaso Productions,171.0
Warner Bros.,6194.0
TriStar Pictures,559.0
Clinica Estetico,1274.0
New South Wales Film & Television Office,418.0
The Australian Film Commission,5186.0
CiBy 2000,7832.0
Jan Chapman Productions,14089.0
Columbia Pictures,5.0
Touchstone Pictures,9195.0
Hollywood Pictures,915.0
Universal Pictures,33.0
Touchstone Pictures,9195.0
Don Simpson/Jerry Bruckheimer Films,10288.0
Columbia Pictures,5.0
Merchant Ivory Productions,2370.0
Cinergi Pictures Entertainment,1504.0
Touchstone Pictures,9195.0
Twentieth Century Fox Film Corporation,306.0
Walrus & Associates,8780.0
Columbia Pictures,5.0
Beacon Pictures,10157.0
Orion Pictures,41.0
Gaumont,9.0
Twentieth Century Fox Film Corporation,306.0
Brooksfilms,5612.0
Working Title Films,10163.0
Polygram Filmed Entertainment,31080.0
Hilary Henkin,36907.0
The Australian Film Commission,5186.0
Film Victoria,11840.0
Seon Film Productions,39712.0
Romper Stomper Pty. Ltd.,50619.0
Ruby in Paradise,75712.0
Full Crew/Say Yea,75713.0
TriStar Pictures,559.0
David V. Picker Productions,14374.0
Nessa Hyams,36789.0
Carrie Productions Inc.,36790.0
Société Nouvelle de Cinématographie,249.0
La Sept Cinéma,16366.0
Universal Pictures,33.0
Amblin Entertainment,56.0
Twentieth Century Fox Film Corporation,306.0
Santo Domingo Film & Music Video,28822.0
Mirage Enterprises,932.0
Regency Enterprises,508.0
Alcor Films,644.0
Warner Bros.,6194.0
Fron Film Production,37265.0
American Zoetrope,70.0
Warner Bros.,6194.0
Savoy Pictures,11308.0
Polar Entertainment,17411.0
Universal Pictures,33.0
Shadowlands Productions,5553.0
Savoy Pictures,11308.0
Fine Line Features,8.0
Spelling Entertainment,272.0
Avenue Entertainment,408.0
Touchstone Pictures,9195.0
Miramax Films,14.0
Sarah Radclyffe Productions - Sirens Limited,25158.0
British Screen Finance Ltd,25159.0
Samson Productions II,25160.0
Metro-Goldwyn-Mayer (MGM),8411.0
New Regency Pictures,10104.0
Maiden Movies,36889.0
TriStar Pictures,559.0
Paramount Pictures,4.0
Robert Evans Company,94856.0
Shaw Brothers,5798.0
Warner Bros.,6194.0
The Ladd Company,7965.0
Hollywood Pictures,915.0
TriStar Pictures,559.0
Columbia Pictures Industries,5848.0
Columbia Films S.A.,6386.0
,
Hollywood Pictures,915.0
Cinergi Pictures Entertainment,1504.0
Allied Filmmakers,1755.0
Walt Disney,5888.0
Nintendo,12288.0
New Line Cinema,12.0
Hollywood Pictures,915.0
PolyGram Filmed Entertainment,1382.0
Interscope Communications,10201.0
Nomura Babcock & Brown,12883.0
Rhombus Media,164.0
TriStar Pictures,559.0
Motion Picture Corporation of America (MPCA),11061.0
Tim Burton Productions,8601.0
Skellington Productions Inc.,8835.0
Touchstone Pictures,9195.0
Walt Disney Pictures,2.0
Caravan Pictures,175.0
Hollywood Pictures,915.0
Cinergi Pictures Entertainment,1504.0
Warner Bros.,6194.0
Morgan Creek Productions,10210.0
Davis-Films,342.0
August Entertainment,3322.0
Warner Bros.,6194.0
Morgan Creek Productions,10210.0
,
Twentieth Century Fox Film Corporation,306.0
Turner Pictures (I),6189.0
Téléfilm Canada,806.0
The Ontario Film Development Corporation,1203.0
Alliance Communications Corporation,2480.0
,
Republic Pictures (II),10348.0
Keystone Film Company (II),37572.0
,
Renn Productions,82.0
France 2 Cinéma,83.0
DD Productions,1524.0
Warner Bros.,6194.0
Morgan Creek Productions,10210.0
CNCAIMC,6566.0
Fine Line Features,8.0
Some Film,2658.0
CiBy 2000,7832.0
El Deseo S.A.,11736.0
Channel 4 Television,5778.0
Columbia Pictures,5.0
Castle Rock Entertainment,97.0
SVT Drama,157.0
Nordisk Film,235.0
Svensk Filmindustri (SF),6181.0
Svenska Filminstitutet (SFI),7446.0
,
,
,
Fine Line Features,8.0
Swelter Films,55150.0
Buckeye Films,55151.0
Universal Pictures,33.0
Amblin Entertainment,56.0
King World Entertainment,23506.0
,
Paramount Pictures,4.0
,
TriStar Pictures,559.0
Sony Pictures Classics,58.0
Channel Four Films,181.0
Arte,201.0
Brillstein-Grey Entertainment,1606.0
Home Box Office (HBO),3268.0
Columbia Pictures Television,3614.0
Zweites Deutsches Fernsehen (ZDF),4606.0
Telling Pictures,58855.0
,
Sacher Film,9364.0
La Sept Cinéma,16366.0
Banfilm,20769.0
Oscar Kramer S.A.,37352.0
Aura Film,37353.0
Mojame S.A.,37354.0
Paramount Pictures,4.0
Twentieth Century Fox Film Corporation,306.0
Hughes Entertainment,477.0
Paramount Pictures,4.0
Walt Disney Pictures,2.0
Lightstorm Entertainment,574.0
Pacific Western,1280.0
Canal+,5358.0
Carolco Pictures,14723.0
T2 Productions,61409.0
Tig Productions,335.0
Majestic Films International,2630.0
Shapiro-Glickenhaus Entertainment,16636.0
PolyGram Filmed Entertainment,1382.0
The Guber-Peters Company,4357.0
Warner Bros.,6194.0
Orion Pictures,41.0
Strong Heart/Demme Production,55072.0
Walt Disney Productions,3166.0
Walt Disney Pictures,2.0
Walt Disney Animation Studios,6125.0
Silver Screen Partners IV,10282.0
RKO Radio Pictures,6.0
Walt Disney Productions,3166.0
Touchstone Pictures,9195.0
Silver Screen Partners IV,10282.0
Sodaperaga Productions,7399.0
La Sept Cinéma,23647.0
Fontaine Sarl,38963.0
Warner Brothers/Seven Arts,4051.0
Trimark Pictures,4063.0
Long Shong Pictures,5551.0
,
Twentieth Century Fox Film Corporation,306.0
Ubu Productions,46108.0
Twentieth Century Fox Film Corporation,306.0
Fox 2000 Pictures,711.0
Via Rosa Productions,10103.0
Rosa Productions,81131.0
Propaganda Films,278.0
PolyGram Filmed Entertainment,1382.0
BBC,5996.0
PolyGram Filmed Entertainment,1382.0
Working Title Films,10163.0
Walt Disney Pictures,2.0
Canadian Film Development Corporation (CFDC),4952.0
Miramax Films,14.0
Dimension Films,7405.0
Trans Atlantic Entertainment,15343.0
Miramax Films,14.0
The Chess Club,65446.0
Miramax Films,14.0
,
,
Walt Disney Productions,3166.0
El Deseo,49.0
Ciby 2000,105.0
PolyGram Filmed Entertainment,1382.0
Lolafilms,6861.0
Touchstone Pictures,9195.0
Interscope Communications,10201.0
Sociedad General de Televisión (Sogetel),20295.0
Fernando Trueba Producciones Cinematográficas,21108.0
Universal Pictures,33.0
,
TF1 Films Productions,356.0
Les Films Alain Sarde,635.0
,
,
Cinétéléfilms,71842.0
France Média,75423.0
Les Films du Scarabée,75424.0
New Line Cinema,12.0
Savoy Pictures,11308.0
Columbia Pictures Corporation,441.0
The Vault,6032.0
WF/X,38091.0
Paramount Pictures,4.0
,
,
Metro-Goldwyn-Mayer (MGM),8411.0
Road Movies Filmproduktion GmbH,45.0
BIM Distribuzione,225.0
Filmstiftung Nordrhein-Westfalen,315.0
Diaphana Films,744.0
Eurimages,850.0
Road Movies Dritte Produktionen,982.0
Parallax Pictures,983.0
Degeto Film,986.0
British Broadcasting Corporation (BBC),3324.0
Televisión Española (TVE),6639.0
Canal+ España,9335.0
Working Title Films,10163.0
British Screen Productions,12745.0
Messidor Films,14245.0
European Co-production Fund,30226.0
Davis Entertainment,1302.0
Skyline Entertainment Partners,38179.0
Dark Matter Productions,38180.0
New Line Cinema,12.0
United Artists,60.0
,
Imagine Entertainment,23.0
Universal Pictures,33.0
Granada Film Productions,247.0
Mainstream S.A.,271.0
Canal+,5358.0
British Screen Productions,20777.0
Polygram Filmed Entertainment,31080.0
Fox Searchlight Pictures,43.0
40 Acres & A Mule Filmworks,4319.0
Marvin Worth Productions,976.0
ABC Productions,3668.0
Warner Bros.,6194.0
Morgan Creek Productions,10210.0
Procirep,311.0
TF1 Films Production,3823.0
Canal+,5358.0
Touchstone Pictures,9195.0
Ice Films,14191.0
Roxy Film,101.0
Made in Munich Filmproduktion,80481.0
Westdeutscher Rundfunk (WDR),7025.0
Senator Film Produktion,191.0
,
Twentieth Century Fox Film Corporation,306.0
Davis Entertainment,1302.0
Paramount Pictures,4.0
Cruise/Wagner Productions,44.0
Icicle,7325.0
Film Fonds,7326.0
Pandora Filmproduktion (,7327.0
Trilogy Entertainment Group,2231.0
Metro-Goldwyn-Mayer (MGM),8411.0
Spelling Films,10355.0
Constantin Film,47.0
Park Chul-Soo Films Ltd.,6636.0
Universal Pictures,33.0
,
,
Hollywood Pictures,915.0
PolyGram Filmed Entertainment,1382.0
Island Pictures,3492.0
Distant Horizons,1066.0
Koukus Troika,38208.0
Toron Screen Corporation,38209.0
,
Titanus,641.0
Paris Film,7046.0
Robert et Raymond Hakim,11290.0
Granada Film Productions,247.0
Majestic Films International,20928.0
Newcomm,38178.0
Walt Disney Pictures,2.0
Allied Filmmakers,1755.0
Imagine Entertainment,23.0
Universal Pictures,33.0
Paramount Pictures,4.0
Lakeshore Entertainment,126.0
New Line Cinema,12.0
Miramax Films,14.0
Komuna,653.0
Barrandov Studios,6242.0
Per Holst Filmproduktion,17666.0
FM Entertainment International N.V.,10354.0
Government of West Bengal,1984.0
Satyajit Ray Productions,26424.0
Universal Pictures,33.0
Gramercy Pictures,37.0
Best Brains,1310.0
,
Warner Bros. Family Entertainment,3592.0
Northern Lights Entertainment,8816.0
Courtside Seats Productions,55527.0
Paramount Pictures,4.0
Dino de Laurentiis Cinematografica,1216.0
Marianne Productions,1497.0
Libra Pictures,4106.0
,
,
Castle Rock Entertainment,97.0
Columbia Pictures Corporation,441.0
129 Productions,16832.0
Filmstudio,46654.0
Athos Films,54659.0
Chaumiane,63558.0
Films A2,875.0
Les Films de la Tour,900.0
Little Bear,16772.0
,
,
Mike Lobell Productions,52599.0
Opala Productions,5270.0
,
Walt Disney Pictures,2.0
Interscope Communications,10201.0
Studio Babelsberg,264.0
Centre National de la Cinématographie,310.0
Odessa Films,1712.0
Canal+,5358.0
Bioskop Film,5982.0
Westdeutscher Rundfunk (WDR),7025.0
TriStar Pictures,559.0
Van Peebles Films,8331.0
Triumph Films,23098.0
Orpheus Films,38955.0
,
Live Entertainment,285.0
,
Dan Films,1854.0
Merseyside Film Production Fund,8095.0
British Screen Productions,12745.0
Fine Line Features,8.0
Jersey Films,216.0
New Line Cinema,12.0
Alliance Communications Corporation,2480.0
Evzen Kolar Productions,26109.0
,
New Line Cinema,12.0
Favorite Films,4655.0
Maurice McEndree Productions,452.0
Walter Reade Organization Inc.,453.0
Faces International Films,454.0
PolyGram Filmed Entertainment,1382.0
Touchstone Pictures,9195.0
Interscope Communications,10201.0
Universal Pictures,33.0
Signature Pictures,2982.0
MDP Worldwide,10828.0
Selima Films AVV,38114.0
,
Jersey Films,216.0
TriStar Pictures,559.0
Metro-Goldwyn-Mayer (MGM),8411.0
Twentieth Century Fox Film Corporation,306.0
Noon Attack Pictures,55140.0
Walt Disney Pictures,2.0
Silver Screen Partners III,554.0
Caravan Pictures,175.0
Hollywood Pictures,915.0
Universal Pictures,33.0
The Bubble Factory,27128.0
American Films,38181.0
Distant Horizons,1066.0
British Broadcasting Corporation (BBC),3324.0
Miramax,53009.0
Miramax Films,14.0
JVC Entertainment,182.0
Pandora Filmproduktion,254.0
Newmarket Capital Group,506.0
12 Gauge Productions,663.0
France 2 Cinéma,83.0
Hachette Première,582.0
Canal+,5358.0
Centaur Pictures Inc.,17777.0
,
Canal Plus,104.0
Gaumont International,7961.0
France 3 Cinema,16804.0
Columbia Pictures Corporation,441.0
Wood-Thomas Pictures,33624.0
,
Columbia Pictures,5.0
Twentieth Century Fox Film Corporation,306.0
Atman Entertainment,54051.0
Fred Berner Films,89312.0
Touchstone Pictures,9195.0
,
Pandora Filmproduktion,254.0
Koninck Studios,3541.0
Image Forum,64448.0
New Line Cinema,12.0
The Rank Organisation,364.0
Ruddy Morgan Productions,6137.0
PVM Entertainment,10171.0
Savoy Pictures,11308.0
,
Hollywood Pictures,915.0
Don Simpson/Jerry Bruckheimer Films,10288.0
The Rank Organisation,364.0
Price,1121.0
Savoy Pictures,11308.0
,
Universal Pictures,33.0
Amblin Entertainment,56.0
Warner Bros.,6194.0
Constant c Productions,23370.0
Propaganda Films,278.0
Dark Horse Entertainment,552.0
PolyGram Filmed Entertainment,1382.0
France 2 Cinéma,83.0
DD Productions,1524.0
Canal+,5358.0
Centre National de la Cinématographie (CNC),18367.0
Glem Production,28400.0
PXP Productions,93503.0
Roxy Film,101.0
MTM Cineteve,740.0
Pro 7,9023.0
Bandai Visual Company,528.0
Kodansha,6999.0
Production I.G.,12657.0
Paramount Pictures,4.0
Spelling Films,10355.0
Hollywood Pictures,915.0
Renegade Films,19262.0
Aardman Animations,297.0
Enterprise Productions,3333.0
Roberts Pictures Inc.,19760.0
New Line Cinema,12.0
Savoy Pictures,11308.0
Live Entertainment,285.0
Steelwork Films,12450.0
Mediaworks,12451.0
Metro-Goldwyn-Mayer (MGM),8411.0
Hawk Films,88.0
Columbia Pictures Corporation,441.0
the Canadian Council,6697.0
The Canada Manitoba Cultural Industries Development Office (CIDO),6698.0
The Manitoba Arts Council,6700.0
Miramax Films,14.0
Anuline,36995.0
Universal Pictures,33.0
Bregman/Baer Productions,11393.0
Universal City Studios,69627.0
Metro-Goldwyn-Mayer (MGM),8411.0
Channel Four Films,181.0
Riofilme,21454.0
Beijing Film Studio,708.0
,
,
Royal Film,998.0
Bavaria Film,1704.0
B.A. Produktion,21948.0
Perathon Film-und Fernsehproduktions,23417.0
Paramount Pictures,4.0
Village Roadshow Pictures,79.0
The Ladd Company,7965.0
Columbia Pictures,5.0
Castle Rock Entertainment,97.0
,
Available Light Productions,4125.0
American Zoetrope,70.0
Hollywood Pictures,915.0
Great Oaks Entertainment,2173.0
Playhouse International Pictures,2492.0
BBC Arena,17179.0
"Samuel Goldwyn Company, The",28205.0
Fine Line Features,8.0
Charles Matthau-Jerry Tokofsky-John Davis Productions,17064.0
MACT Productions,393.0
Canal+,5358.0
Stefi 2,5983.0
Lichtblick Film- und Fernsehproduktion (I),16975.0
Magnolia Mae Films,18188.0
European Co-production Fund,30226.0
Intrinsica Films,86296.0
,
,
Studio Kankourama,72471.0
Cinegrit,72472.0
Direction du Cinema Haute Volta,72469.0
Cocinor,512.0
Les Films Marceau,2260.0
Produzioni Europee Associati (PEA),7508.0
PEA,73349.0
,
Independent Television Service,1152.0
Cicada Films,21072.0
Kentucky Educational Television,21073.0
NEA,21074.0
Sinkhole Productions Inc.,21075.0
TMF Metro,21076.0
Miramax Films,14.0
Channel Four Films,181.0
Noel Gay Motion Picture Company,358.0
Figment Films,359.0
Film4,9349.0
Paramount Pictures,4.0
Lakeshore Entertainment,126.0
Twentieth Century Fox Film Corporation,306.0
Centropolis Entertainment,347.0
Fox Searchlight Pictures,43.0
Recorded Picture Company (RPC),11561.0
Jeremy Thomas Productions,14698.0
France 2 Cinéma,15671.0
Fiction Films,20783.0
TriStar Pictures,559.0
Mandalay Entertainment,1236.0
Walt Disney Pictures,2.0
Columbia Pictures Corporation,441.0
Motion Picture Corporation of America,2090.0
Metro-Goldwyn-Mayer (MGM),8411.0
Kopelson Entertainment,824.0
Warner Bros.,6194.0
,
Imagine Entertainment,23.0
Universal Pictures,33.0
GEA Cinematográfica,61085.0
Canal Plus,104.0
MK2 Production,6274.0
,
,
First Run Features,4095.0
Tangent Films International,50180.0
Initial Productions,231.0
Cabin Fever Entertainment,21304.0
Lumière Pictures,25129.0
,
Films A2,875.0
Little Bear,16772.0
Universal Pictures,33.0
Davis Entertainment,1302.0
WingNut Films,11.0
Universal Pictures,33.0
Castle Rock Entertainment,97.0
Columbia Pictures Corporation,441.0
Rio Dulce,11948.0
Paramount Pictures,4.0
Rastar Pictures,2070.0
Nickelodeon Movies,2348.0
Touchstone Pictures,9195.0
Channel Four Films,181.0
Pandora Filmproduktion,254.0
Zenith Entertainment,3644.0
Good Machine,10565.0
Mikado Film,11912.0
Electric,53407.0
TEAM Communications Group,53408.0
Fox Searchlight Pictures,43.0
Regency Enterprises,508.0
Warner Bros.,6194.0
Channel Four Films,181.0
Capitol Films,826.0
Punch Productions,2154.0
"Samuel Goldwyn Company, The",28205.0
Prairie Oyster Productions,28206.0
Canal+,5358.0
Compagnie Eric Rohmer (CER),30232.0
Castle Rock Entertainment,97.0
Columbia Pictures Corporation,441.0
Fuchs/Burg,87554.0
Metro-Goldwyn-Mayer (MGM),8411.0
Touchstone Pictures,9195.0
Interscope Communications,10201.0
Új Budapest Filmstudió,1655.0
Union Générale Cinématographique (UGC),7248.0
Vega Film,8138.0
United Artists,60.0
Trilogy Entertainment Group,2231.0
Majestic Films International,2630.0
,
,
British Broadcasting Corporation (BBC),3324.0
Paramount Pictures,4.0
,
Producciones Tepeyac,41954.0
Dismage,56112.0
,
Rome Paris Films,109.0
Les Films du Losange,223.0
,
TLA Releasing,328.0
Cobra Film,2572.0
,
,
New Line Cinema,12.0
The Kushner-Locke Company,2499.0
Savoy Pictures,11308.0
,
Scott Rudin Productions,258.0
Killer Films,1422.0
British Broadcasting Corporation (BBC),3324.0
BBC Arena,17179.0
Touchstone Pictures,9195.0
Brian Grazer/Scott Rudin Productions,90663.0
TriStar Pictures,559.0
Orion Pictures,41.0
Live Entertainment,285.0
Rysher Entertainment,11661.0
Red Mullet Productions,24827.0
Chestnut Hill Productions,26192.0
Twentieth Century Fox Film Corporation,306.0
Chicago Pacific Entertainment,2377.0
"Zanuck Company, The",20004.0
Jersey Films,216.0
TriStar Pictures,559.0
Miramax Films,14.0
Haft Entertainment,1363.0
Matchmaker Films,1443.0
Miramax Films,14.0
Metro-Goldwyn-Mayer (MGM),8411.0
Rysher Entertainment,11661.0
Lux Film,1679.0
Champs-Élysées Productions,13437.0
Universal Pictures,33.0
Tales From The Crypt Holdings,69626.0
Universal City Studios,69627.0
,
,
,
,
Zeta Entertainment,5333.0
Castle Rock Entertainment,97.0
Paramount Pictures,4.0
Rysher Entertainment,11661.0
Cofimage 5,1871.0
Canal+,5358.0
Les Productions Lazennec,5869.0
Société Française de Production (SFP),6849.0
Lumière,11793.0
La Sept Cinéma,16366.0
Centre National de la Cinématographie (CNC),18367.0
Salon Films,21331.0
Cofimage 6,78239.0
Giai Phong Film Studio,78240.0
Miramax,53009.0
Eleventh Street Production,93380.0
Jon Kilik,93381.0
Regency Enterprises,508.0
Warner Bros.,6194.0
